"Time (s)";"B1, Main heat flow (µW)";"B2, Main heat flow (µW)";"B3, Main heat flow (µW)";"B4, Main heat flow (µW)";"B5, Main heat flow (µW)";"B6, Main heat flow (µW)";"B7, Main heat flow (µW)";"B8, Main heat flow (µW)";"C1, Main heat flow (µW)";"C2, Main heat flow (µW)";"C3, Main heat flow (µW)";"C4, Main heat flow (µW)";"C5, Main heat flow (µW)";"C6, Main heat flow (µW)";"C7, Main heat flow (µW)";"C8, Main heat flow (µW)";"D1, Main heat flow (µW)";"D2, Main heat flow (µW)";"D3, Main heat flow (µW)";"D4, Main heat flow (µW)";"D5, Main heat flow (µW)";"D6, Main heat flow (µW)";"D7, Main heat flow (µW)";"D8, Main heat flow (µW)";"E1, Main heat flow (µW)";"E2, Main heat flow (µW)";"E3, Main heat flow (µW)";"E4, Main heat flow (µW)";"E5, Main heat flow (µW)";"E6, Main heat flow (µW)";"E7, Main heat flow (µW)";"E8, Main heat flow (µW)"
1155,2974322932016;20,912637670925154;19,876507911774347;24,387114086099;12,746250931171662;8,66479723574288;23,032278992562336;28,59688335954624;24,96972698179944;3,6269102800114732;5,8329391880270789;0,07701928916106314;1,7694923160192548;2,5524242435001789;11,153131903895234;1,6129439079098475;3,1725764092027924;26,176273310244383;20,412261723597652;23,025346836596253;16,122278625454548;9,7522235128784729;24,516847530268823;25,220443744384642;20,55266971399449;6,65482836712313;4,2709623051366359;-0,83295907727735519;0,39752361708889655;1,2306699725796155;12,714162005603512;0,03109565979912705;8,76008877049719
1215,2974322932016;21,027022765993664;20,045854492937583;24,420865734414487;12,801639455496257;8,63439045072539;23,14772985647242;28,799715486486676;25,091136107979036;3,6684796329645124;5,8239017797715622;0,12432518090379428;1,7491715931328327;2,5415017195472815;11,188955311355779;1,597128834645936;3,1433987919081385;26,207075496163576;20,528423202666133;23,114792288819711;16,142920010946284;9,7392921011626541;24,734195022079756;25,415714287275065;20,597967922039278;6,6715707167582989;4,2901922310227079;-0,8162685184488937;0,40876315268543112;1,2251570293010543;12,766689773606661;0,018208231726795764;8,6875403674230061
1275,2974322932016;21,135681510761255;20,19806794935899;24,459545116830462;12,855888351003337;8,59969685262309;23,297239849431332;29,01060115482445;25,228522414392323;3,7081383567304314;5,8128880995770995;0,16964867050300159;1,7304774982138136;2,53302136860317;11,230620421944966;1,5903977864400978;3,1166300717063984;26,227410896254618;20,652273702069351;23,203441606298171;16,158605368632269;9,7207617034595728;24,965511469864754;25,621929960622911;20,661592249491889;6,6858038217505067;4,3059925385076;-0,79014587260463376;0,41920871560462847;1,2242396205975281;12,82254087245594;0,012538953959943477;8,6146300466785757
1335,2974322932016;21,240973830064231;20,326635045467714;24,494436790746228;12,913818503544881;8,5619523072721577;23,472377995395128;29,226558320776949;25,375552751857249;3,7424345077118106;5,8078531343621895;0,21077731008499087;1,7140587713944224;2,5231819299628224;11,277047907242258;1,5923235948561672;3,0914873224882129;26,251035051487492;20,784395195325558;23,287842907570749;16,173187288681152;9,6939834446816775;25,213657488998972;25,832513339263457;20,7407988094368;6,698200704649806;4,31425315405416;-0,75990797390204623;0,42597683677744025;1,2277789583236662;12,88267474982589;0,0086701643701334527;8,5432296231056828
1395,2974322932016;21,344777709288586;20,425948807737221;24,51411766856279;12,981136360940322;8,5236550417850143;23,664653372348511;29,443711555112582;25,527156812305076;3,7731145406918132;5,8148999163243245;0,24861516650144908;1,6992325446299663;2,5104581263365136;11,325655862881732;1,5963441355232582;3,0677556572845206;26,288235462811002;20,924214213116404;23,364545320311805;16,192240987654937;9,66338429741276;25,47985596115711;26,040182775354936;20,834836063836171;6,7127503220975786;4,3167193899919223;-0,73076959734056235;0,42583858169724881;1,2313056688594088;12,949302060410554;0,000803324235527021;8,4702699684788119
1455,2974322932016;21,452535006734497;20,498896131550215;24,509312614736888;13,055463008879839;8,4895307847840122;23,86553410909039;29,659356905039306;25,681904209432165;3,8077740171038426;5,83131040675609;0,2856549577665341;1,6846004905775762;2,49500445857027;11,374996570482754;1,59570262112215;3,0462865722224857;26,343759570509821;21,062954276014324;23,431498579563094;16,219069028018609;9,6373557644528773;25,759637819433657;26,240418762435091;20,940383154099802;6,7355948161584314;4,3212939390984388;-0,70498079548095283;0,41948712466880428;1,2295848639676206;13,020750832869387;-0,0096006382115576654;8,397077356656629
1515,2974322932016;21,567416370806452;20,5505360980106;24,478459380996103;13,129313003626605;8,4640091579288228;24,070395278523716;29,875826688289525;25,84185505745382;3,8494527102655844;5,8502470686503321;0,32271835322889414;1,6687707676555519;2,4783682872047121;11,424020024983628;1,5919636869840654;3,0267179739681684;26,416479493463456;21,190123339945551;23,48967979965785;16,25187801216893;9,6194859475686467;26,048545120303384;26,432993152827351;21,053974153104758;6,7665062625950139;4,332633288662997;-0,6828472999137486;0,41164533678782678;1,2232638056253455;13,092183417389686;-0,017169874050713525;8,3295892855880354
1575,2974322932016;21,683599441368877;20,580100548281212;24,42421813587087;13,19850419179309;8,4491573431139511;24,275675401856684;30,101443378372469;26,008344010811665;3,8949869508843977;5,8671629960399878;0,35928481466925666;1,6506260535603914;2,4625515681909147;11,470082399222282;1,5877868852505359;3,00597632287527;26,501154130024606;21,296891395684096;23,541451734957555;16,286312765894312;9,6091828889010422;26,347570622816523;26,616591987335507;21,174196176505831;6,7984186681719105;4,3501801728938689;-0,66686360306229331;0,40621230119317636;1,2172856117189024;13,161785698778486;-0,02031086841107602;8,2688796247445957
1635,2974322932016;21,785575440029234;20,5963639902603;24,364742514962597;13,264564773031239;8,4391592180494754;24,476870431557451;30,344468484465903;26,17877261770116;3,939734517582631;5,88035088636215;0,396585920919589;1,6310350718562319;2,4485330356404003;11,513455519625422;1,5810122533367346;2,9818796684848006;26,578898833729326;21,383921396131662;23,592217918896882;16,31807403814323;9,6009070504264127;26,658464531448303;26,793430505573895;21,298525623706219;6,82472866910442;4,3707306867209672;-0,657584067044673;0,40481060227437843;1,2157548040876709;13,234002381793207;-0,023614566699749137;8,2068672482728662
1695,2974322932016;21,864806841949097;20,617229199378279;24,319505092380528;13,329972152964768;8,4270282397064271;24,671214969775125;30,605879691579986;26,350494471008368;3,9830743686882153;5,8896800075078355;0,43713487462007111;1,6123484126755128;2,4364335487394961;11,558533879901621;1,5698475092185373;2,9568836598907482;26,626392991265671;21,458622623249216;23,646354459501;16,34724427743183;9,5898378790360219;26,981498394627224;26,969758832931689;21,424648105126678;6,846710713717723;4,3931411059505345;-0,65105682282481481;0,40771881638745339;1,2180348729422932;13,312675841216692;-0,030600297686192469;8,1405574557499971
1755,2974322932016;21,925450439045544;20,663010328309678;24,302988078023297;13,395947230031942;8,4078021608786582;24,858277574166571;30,884258507267226;26,522517615815392;4,0251288927115327;5,896425381635126;0,48080371303017294;1,5974045915128905;2,4274689989022522;11,609352345384995;1,5570174729388131;2,9354188186745627;26,614896943968148;21,5303524110537;23,707572765356726;16,375991860072357;9,574173626435984;27,318031128538802;27,152267051220306;21,551426352766249;6,8697024176265433;4,4156197723034261;-0,64156013375638055;0,41345565448630928;1,2229012485008302;13,397828549323528;-0,039848453009556431;8,0776352210608238
1815,2974322932016;21,985447500429558;20,736747464690755;24,31356127887625;13,463437992779408;8,3806708600904489;25,042806130692309;31,175150487333415;26,696003117525134;4,066135493280755;5,905342394459498;0,52188528400213741;1,5869340974912185;2,4217802311862529;11,664522388915261;1,546517037610698;2,9178136639951293;26,542260166386448;21,609112498331839;23,777052629623117;16,406462648420938;9,5556679148859534;27,666926785016191;27,342575206472837;21,680154154713822;6,898468116489437;4,4347867860866117;-0,627826201870604;0,41768934631413546;1,2290925173626506;13,487067160743399;-0,046862846450926005;8,0239550729354949
1875,2974322932016;22,0519732583683;20,825560004286832;24,342814489405846;13,533373112731358;8,3483400728533539;25,227648813014142;31,477161006446263;26,872667847050614;4,1083270724657464;5,9175977911454609;0,5565436786074508;1,5792114613732708;2,4176734881345703;11,72190232851448;1,53826415673296;2,9004246188760203;26,432892469588438;21,695634507827805;23,8557014394247;16,439225878508225;9,5362119808987433;28,027168278105368;27,539244435704987;21,813284010955861;6,9327122500112557;4,45132658141722;-0,61396701918551588;0,417888028240187;1,2343382204054141;13,580432636348249;-0,050612348404744566;7,9745453886496174
1935,2974322932016;22,113604030431205;20,90722150326874;24,384478347394328;13,607629743977508;8,31618635618359;25,411546070043787;31,789482739075151;27,050768556515521;4,155156908481767;5,9273838970777932;0,58530403872855441;1,5698970630303331;2,4137445795597778;11,783613368956567;1,5312809214832137;2,8806195321092;26,327211311327467;21,776665886029356;23,947289737617623;16,472612401816004;9,5178001139538786;28,39961167531002;27,742834962728836;21,950775428723897;6,9688578797977332;4,4711197073391959;-0,60419906385105338;0,41434338380277819;1,2350384212667698;13,678471095112345;-0,052806834471716274;7,9227440285303157
